comp_name,log2FC,resi6_N6
ENSG00000102858_unmod,0.0505,0.7496159076690674
ENSG00000102870_unmod,-0.0258,0.3410857617855072
ENSG00000102871_unmod,0.0875,1.1786352396011353
ENSG00000102882_unmod,0.5446,0.8299151062965393
ENSG00000102893_unmod,-0.0086,0.6825781464576721
ENSG00000102897_unmod,0.0087,1.0143232345581055
ENSG00000102898_unmod,-0.0672,1.6950945854187012
ENSG00000102900_unmod,-0.0767,0.23127281665802002
ENSG00000102901_unmod,0.1503,0.6897141933441162
ENSG00000102908_unmod,-0.1595,0.41292455792427063
ENSG00000102910_unmod,-0.1494,0.7516788244247437
ENSG00000102921_unmod,0.2395,0.6366928219795227
ENSG00000102931_unmod,0.973,0.5858348608016968
ENSG00000102935_unmod,-0.0928,0.6408170461654663
ENSG00000102967_unmod,-0.5661,0.9231184124946594
ENSG00000102974_unmod,0.1314,2.00073504447937
ENSG00000102977_unmod,0.2057,1.1606841087341309
ENSG00000102978_unmod,0.0552,0.6107016801834106
ENSG00000102996_unmod,0.1196,0.7782120704650879
ENSG00000103005_unmod,-0.0532,2.8381733894348145
ENSG00000103018_unmod,-0.0244,0.7866306304931641
ENSG00000103021_unmod,-0.1573,2.4431192874908447
ENSG00000103024_unmod,-0.2301,1.9647512435913086
ENSG00000103034_unmod,0.0961,0.9944667220115662
ENSG00000103035_unmod,-0.0591,0.41289636492729187
ENSG00000103037_unmod,-0.4503,1.7342841625213623
ENSG00000103042_unmod,-0.1856,1.9574847221374512
ENSG00000103043_unmod,-0.2422,1.4504517316818237
ENSG00000103047_unmod,-0.183,0.18518896400928497
ENSG00000103051_unmod,0.1081,0.48399171233177185
ENSG00000103061_unmod,-0.0035,0.543274462223053
ENSG00000103064_unmod,-0.563,0.2574358880519867
ENSG00000103066_unmod,0.6413,1.2348417043685913
ENSG00000103067_unmod,-0.6903,0.577697217464447
ENSG00000103091_unmod,-0.5512,1.3431711196899414
ENSG00000103111_unmod,0.0009,1.782418131828308
ENSG00000103121_unmod,-0.1837,0.459684282541275
ENSG00000103126_unmod,-0.154,0.3767559826374054
ENSG00000103145_unmod,0.2234,0.3976772129535675
ENSG00000103148_unmod,-0.2629,2.0006959438323975
ENSG00000103150_unmod,-0.0568,0.7864262461662292
ENSG00000103152_unmod,0.5428,1.3795303106307983
ENSG00000103160_unmod,-0.2479,30.058578491210938
ENSG00000103168_unmod,-0.2174,1.3384640216827393
ENSG00000103174_unmod,-0.1208,1.2873443365097046
ENSG00000103175_unmod,0.3145,1.3947417736053467
ENSG00000103187_unmod,-0.254,0.16075579822063446
ENSG00000103194_unmod,-0.2859,0.8967983722686768
ENSG00000103196_unmod,-0.0925,1.9283472299575806
ENSG00000103197_unmod,-0.0806,1.660089373588562
ENSG00000103199_unmod,0.0815,2.065112590789795
ENSG00000103202_unmod,-0.0671,1.716500163078308
ENSG00000103222_unmod,0.1124,0.5682540535926819
ENSG00000103241_unmod,0.5889,1.4169892072677612
ENSG00000103245_unmod,-0.0334,1.6421743631362915
ENSG00000103248_unmod,0.0725,1.1869460344314575
ENSG00000103249_unmod,-0.1468,0.23885571956634521
ENSG00000103253_unmod,-0.2143,0.6469563245773315
ENSG00000103257_unmod,-0.6733,1.6963733434677124
ENSG00000103260_unmod,-0.0148,1.0416831970214844
ENSG00000103264_unmod,-0.2128,0.2824377715587616
ENSG00000103266_unmod,0.215,1.0493264198303223
ENSG00000103274_unmod,0.3059,0.7772692441940308
ENSG00000103275_unmod,-0.169,2.0281994342803955
ENSG00000103319_unmod,-0.3078,2.5472495555877686
ENSG00000103326_unmod,-0.2267,0.612564206123352
ENSG00000103335_unmod,0.0772,2.3309054374694824
ENSG00000103342_unmod,-0.3389,2.154279947280884
ENSG00000103343_unmod,-0.4342,0.4945153594017029
ENSG00000103351_unmod,-0.0937,1.3852516412734985
ENSG00000103353_unmod,0.0064,2.7938385009765625
ENSG00000103356_unmod,-0.1637,0.9621966481208801
ENSG00000103363_unmod,-0.0757,2.4074230194091797
ENSG00000103365_unmod,0.1207,0.20632928609848022
ENSG00000103381_unmod,-0.3094,0.7963128089904785
ENSG00000103404_unmod,0.1796,0.9187850952148438
ENSG00000103415_unmod,0.0935,2.2011666297912598
ENSG00000103423_unmod,0.3971,0.6003649234771729
ENSG00000103429_unmod,0.6229,0.34636223316192627
ENSG00000103479_unmod,-0.8015,0.8945024609565735
ENSG00000103494_unmod,0.096,1.6959216594696045
ENSG00000103495_unmod,0.1741,1.4025741815567017
ENSG00000103496_unmod,0.4809,1.3342313766479492
ENSG00000103502_unmod,-0.1995,0.3909547030925751
ENSG00000103507_unmod,0.0206,2.1636061668395996
ENSG00000103510_unmod,-0.051,1.1184147596359253
ENSG00000103512_unmod,-0.1162,2.58416748046875
ENSG00000103528_unmod,0.5828,0.8229987621307373
ENSG00000103540_unmod,0.3978,0.8164710402488708
ENSG00000103544_unmod,-0.057,2.5764806270599365
ENSG00000103549_unmod,0.0318,1.3363888263702393
ENSG00000103550_unmod,-0.0105,0.5417328476905823
ENSG00000103591_unmod,0.1935,28.86531639099121
ENSG00000103599_unmod,0.5929,1.2395790815353394
ENSG00000103642_unmod,0.1109,2.449002981185913
ENSG00000103653_unmod,0.1741,2.221160888671875
ENSG00000103657_unmod,0.1896,0.2698565125465393
ENSG00000103671_unmod,0.2239,1.318732738494873
ENSG00000103707_unmod,0.0618,2.276301622390747
ENSG00000103769_unmod,-0.2485,0.5559899806976318
ENSG00000103852_unmod,0.428,0.5062946081161499
ENSG00000103855_unmod,-0.1207,0.5928600430488586
ENSG00000103876_unmod,-0.1,2.198493242263794
ENSG00000103932_unmod,-0.243,0.5742889642715454
ENSG00000103966_unmod,0.1549,28.595714569091797
ENSG00000103978_unmod,0.1073,0.8816816806793213
ENSG00000103994_unmod,-0.3711,0.4388176202774048
ENSG00000103995_unmod,0.2645,0.45967116951942444
ENSG00000104047_unmod,0.0954,0.6705092191696167
ENSG00000104064_unmod,-0.1697,0.9555670022964478
ENSG00000104067_unmod,0.0698,0.5310050845146179
ENSG00000104081_unmod,1.1696,1.3895230293273926
ENSG00000104093_unmod,0.2454,0.8075549006462097
ENSG00000104129_unmod,0.3121,0.26811304688453674
ENSG00000104131_unmod,-0.1794,1.467760682106018
ENSG00000104133_unmod,0.3152,0.6341352462768555
ENSG00000104142_unmod,-0.1436,2.072519063949585
ENSG00000104147_unmod,0.1149,1.523987054824829
ENSG00000104154_unmod,0.0556,2.026402473449707
ENSG00000104164_unmod,0.0839,0.49555346369743347
ENSG00000104205_unmod,0.4377,0.8740262389183044
ENSG00000104213_unmod,-0.1765,1.9111837148666382
ENSG00000104218_unmod,0.0311,1.118489146232605
ENSG00000104219_unmod,-0.1095,3.2409775257110596
ENSG00000104221_unmod,0.0966,1.1472903490066528
ENSG00000104228_unmod,-0.361,1.1341503858566284
ENSG00000104231_unmod,0.0994,0.516665518283844
ENSG00000104267_unmod,0.7671,0.14851312339305878
ENSG00000104299_unmod,-0.0872,0.5624907612800598
ENSG00000104312_unmod,0.8761,1.0633394718170166
ENSG00000104313_unmod,0.2774,0.3303622007369995
ENSG00000104320_unmod,-0.2394,1.1387791633605957
ENSG00000104325_unmod,0.282,0.244602769613266
ENSG00000104331_unmod,-0.4209,1.700276255607605
ENSG00000104341_unmod,-0.8727,1.6508697271347046
ENSG00000104343_unmod,-0.9594,0.8282424807548523
ENSG00000104356_unmod,-0.2191,0.5237992405891418
ENSG00000104361_unmod,-0.2307,0.6540674567222595
ENSG00000104365_unmod,0.238,1.5140786170959473
ENSG00000104368_unmod,1.0301,1.3977539539337158
ENSG00000104369_unmod,0.0011,1.2415751218795776
ENSG00000104375_unmod,-0.2895,1.863694190979004
ENSG00000104381_unmod,0.0527,0.9196887612342834
ENSG00000104388_unmod,-0.1522,1.0168200731277466
ENSG00000104408_unmod,-0.2488,1.2633813619613647
ENSG00000104412_unmod,0.0676,1.9825100898742676
ENSG00000104419_unmod,0.1658,0.7765128016471863
ENSG00000104427_unmod,0.2223,2.440876007080078
ENSG00000104442_unmod,0.0493,1.4382508993148804
ENSG00000104447_unmod,-0.0049,0.435623437166214
ENSG00000104450_unmod,0.3243,0.6127700209617615
ENSG00000104472_unmod,-0.0004,1.9735684394836426
ENSG00000104497_unmod,0.6255,0.9960265755653381
ENSG00000104517_unmod,-0.1068,1.5811411142349243
ENSG00000104522_unmod,0.1958,2.286038398742676
ENSG00000104524_unmod,0.0341,0.6243225336074829
ENSG00000104529_unmod,0.2516,1.5765669345855713
ENSG00000104549_unmod,-0.1984,0.8250580430030823
ENSG00000104611_unmod,0.5866,2.528616428375244
ENSG00000104613_unmod,0.0547,0.6512237191200256
ENSG00000104626_unmod,0.4123,0.549519419670105
ENSG00000104635_unmod,0.0658,0.8444308042526245
ENSG00000104643_unmod,-0.2097,0.7032812833786011
ENSG00000104660_unmod,0.1906,0.7441446781158447
ENSG00000104671_unmod,0.0426,0.5194719433784485
ENSG00000104679_unmod,-0.0294,0.41806724667549133
ENSG00000104687_unmod,0.4097,0.8185597062110901
ENSG00000104689_unmod,0.0176,0.5385457873344421
ENSG00000104691_unmod,-0.5064,2.984328031539917
ENSG00000104695_unmod,0.1336,0.614254891872406
ENSG00000104714_unmod,-0.0321,1.9416135549545288
ENSG00000104723_unmod,0.168,1.829787015914917
ENSG00000104731_unmod,-0.2398,1.5521079301834106
ENSG00000104738_unmod,0.0255,1.1667804718017578
ENSG00000104756_unmod,0.5643,0.7844735980033875
ENSG00000104763_unmod,-0.0927,2.0856688022613525
ENSG00000104765_unmod,0.621,0.67296302318573
ENSG00000104774_unmod,0.0323,0.5440133213996887
ENSG00000104783_unmod,0.2171,1.05562162399292
ENSG00000104805_unmod,0.3345,1.8398536443710327
ENSG00000104812_unmod,-0.2617,0.5483623147010803
ENSG00000104823_unmod,-0.1006,0.14250440895557404
ENSG00000104824_unmod,-0.0724,0.749811589717865
ENSG00000104825_unmod,0.1577,0.5267683863639832
ENSG00000104852_unmod,-0.0183,1.1876448392868042
ENSG00000104853_unmod,-0.0243,1.2618987560272217
ENSG00000104856_unmod,0.5263,0.9330148100852966
ENSG00000104859_unmod,0.0677,1.422207236289978
ENSG00000104866_unmod,-0.0208,0.9700543284416199
ENSG00000104872_unmod,0.1682,1.5941665172576904
ENSG00000104880_unmod,-0.1992,0.3898310661315918
ENSG00000104881_unmod,0.249,1.3863240480422974
ENSG00000104884_unmod,-0.7702,3.130584478378296
ENSG00000104885_unmod,0.3453,1.0377253293991089
ENSG00000104886_unmod,-0.111,2.05153226852417
ENSG00000104897_unmod,0.1861,2.3300933837890625
ENSG00000104904_unmod,0.079,1.472231388092041
ENSG00000104907_unmod,-0.2159,2.3752923011779785
ENSG00000104915_unmod,-0.0352,2.8972249031066895
ENSG00000104936_unmod,0.0575,1.6725308895111084
ENSG00000104946_unmod,-0.0766,0.5947239398956299
ENSG00000104957_unmod,0.189,0.512474536895752
ENSG00000104960_unmod,0.0926,1.2736414670944214
ENSG00000104964_unmod,0.1395,1.3343020677566528
ENSG00000104969_unmod,-0.1624,1.6584856510162354
ENSG00000104973_unmod,0.3113,1.1871602535247803
ENSG00000104976_unmod,0.2526,1.2218878269195557
ENSG00000104979_unmod,-0.1322,1.4936107397079468
ENSG00000104980_unmod,-0.1583,2.769754409790039
ENSG00000104998_unmod,0.3125,1.1099169254302979
ENSG00000105011_unmod,0.2645,1.1358962059020996
ENSG00000105053_unmod,0.2022,0.5368524193763733
ENSG00000105058_unmod,-0.1715,0.3418796956539154
ENSG00000105063_unmod,0.0353,1.4626317024230957
ENSG00000105072_unmod,-0.163,0.48910313844680786
ENSG00000105085_unmod,-0.0958,0.6208772659301758
ENSG00000105127_unmod,-0.0061,0.6044679284095764
ENSG00000105135_unmod,0.1594,0.5261398553848267
ENSG00000105136_unmod,-0.1523,1.2246155738830566
ENSG00000105137_unmod,0.2809,0.6312608122825623
ENSG00000105171_unmod,-0.0634,1.072157859802246
ENSG00000105173_unmod,0.4143,2.022020101547241
ENSG00000105176_unmod,0.2276,1.08590829372406
ENSG00000105185_unmod,-0.0048,0.6782625317573547
ENSG00000105186_unmod,-0.1594,1.3726391792297363
ENSG00000105193_unmod,0.0878,1.774821162223816
ENSG00000105197_unmod,-0.1305,0.36263662576675415
ENSG00000105202_unmod,0.1242,27.429672241210938
ENSG00000105204_unmod,0.4163,1.889498233795166
ENSG00000105220_unmod,-0.0415,1.2105551958084106
ENSG00000105221_unmod,0.0415,1.7280950546264648
ENSG00000105223_unmod,0.0717,0.4717397391796112
ENSG00000105229_unmod,0.1376,1.1370102167129517
ENSG00000105245_unmod,0.2223,0.5444176197052002
ENSG00000105248_unmod,0.0856,0.258453369140625
ENSG00000105254_unmod,0.1893,1.2056711912155151
ENSG00000105258_unmod,-0.0783,1.0516467094421387
ENSG00000105281_unmod,-0.1144,3.4661433696746826
ENSG00000105287_unmod,0.0027,0.38258787989616394
ENSG00000105290_unmod,0.4328,0.6364770531654358
ENSG00000105298_unmod,-0.0105,0.8245705366134644
ENSG00000105321_unmod,0.705,0.6746467351913452
ENSG00000105323_unmod,-0.069,1.8632428646087646
ENSG00000105325_unmod,0.1909,2.204594373703003
ENSG00000105327_unmod,0.3617,1.2721314430236816
ENSG00000105329_unmod,0.3751,0.9745750427246094
ENSG00000105339_unmod,0.0299,0.7407746315002441
ENSG00000105341_unmod,-0.1501,1.2678866386413574
ENSG00000105355_unmod,0.2563,1.9403009414672852
ENSG00000105364_unmod,-0.1578,0.6944854855537415
ENSG00000105372_unmod,0.1555,2.9397828578948975
ENSG00000105373_unmod,0.237,0.1668219268321991
ENSG00000105379_unmod,0.5834,2.291661024093628
ENSG00000105393_unmod,-0.0991,1.692259430885315
ENSG00000105397_unmod,0.2685,1.1842191219329834
ENSG00000105401_unmod,-0.0014,1.3060499429702759
ENSG00000105402_unmod,0.1903,0.6368622183799744
ENSG00000105419_unmod,0.1924,1.6442927122116089
ENSG00000105426_unmod,0.0602,0.8330267667770386
ENSG00000105429_unmod,0.0662,1.2396211624145508
ENSG00000105438_unmod,-0.2662,1.4033563137054443
ENSG00000105443_unmod,0.2993,1.5538829565048218
ENSG00000105447_unmod,-0.3245,2.2973785400390625
ENSG00000105483_unmod,0.1252,1.08311128616333
ENSG00000105486_unmod,0.6676,1.3685976266860962
ENSG00000105497_unmod,-0.1162,0.8369801640510559
ENSG00000105499_unmod,0.21,2.301370859146118
ENSG00000105514_unmod,0.0803,28.007801055908203
ENSG00000105518_unmod,0.1049,28.081605911254883
ENSG00000105520_unmod,0.3956,1.5958960056304932
ENSG00000105538_unmod,-0.0093,1.9321937561035156
ENSG00000105552_unmod,-0.5318,1.4944162368774414
ENSG00000105556_unmod,-0.0097,0.8041551113128662
ENSG00000105559_unmod,0.6464,0.6500626802444458
ENSG00000105568_unmod,0.256,1.0045864582061768
ENSG00000105576_unmod,-0.1738,1.153744101524353
ENSG00000105607_unmod,-0.2,1.7452282905578613
ENSG00000105612_unmod,0.0281,0.2376394420862198
ENSG00000105613_unmod,-0.0744,0.6412851810455322
ENSG00000105618_unmod,0.1613,2.6905131340026855
ENSG00000105619_unmod,0.3021,0.7901419401168823
ENSG00000105640_unmod,0.0122,1.0938400030136108
ENSG00000105643_unmod,0.6584,1.8055475950241089
ENSG00000105649_unmod,-1.0247,0.44307518005371094
ENSG00000105656_unmod,0.0445,1.140506386756897
ENSG00000105662_unmod,-0.0227,1.1444116830825806
ENSG00000105669_unmod,0.5596,1.25138258934021
ENSG00000105671_unmod,-0.0226,0.9046080708503723
ENSG00000105676_unmod,-0.1377,0.9490525722503662
ENSG00000105677_unmod,-0.2738,1.5245803594589233
ENSG00000105698_unmod,-0.1521,0.7999533414840698
ENSG00000105699_unmod,0.436,0.8163172006607056
ENSG00000105700_unmod,-0.0079,0.8085695505142212
ENSG00000105701_unmod,0.1098,1.0755378007888794
ENSG00000105705_unmod,-0.0926,5.982764720916748
ENSG00000105708_unmod,-0.7118,0.34540465474128723
ENSG00000105722_unmod,-0.2022,1.0183541774749756
ENSG00000105723_unmod,-0.3191,1.3784750699996948
ENSG00000105726_unmod,-0.2425,1.0976916551589966
ENSG00000105732_unmod,-0.0294,0.9449732303619385
ENSG00000105738_unmod,0.0322,0.6618395447731018
ENSG00000105755_unmod,0.2927,1.773634910583496
ENSG00000105771_unmod,0.0537,1.6050312519073486
ENSG00000105778_unmod,-0.0717,0.5085138082504272
ENSG00000105793_unmod,-0.3797,0.4995381534099579
ENSG00000105810_unmod,-0.5393,0.28565120697021484
ENSG00000105819_unmod,-0.1246,0.21399913728237152
ENSG00000105821_unmod,-0.0861,2.5646748542785645
ENSG00000105825_unmod,0.4023,1.5071709156036377
ENSG00000105829_unmod,-0.1425,1.1052074432373047
ENSG00000105835_unmod,0.5266,0.49569904804229736
ENSG00000105849_unmod,0.3042,0.7937572002410889
ENSG00000105854_unmod,0.1,0.94404536485672
ENSG00000105855_unmod,-0.1343,1.7795212268829346
ENSG00000105856_unmod,0.2569,1.6697649955749512
ENSG00000105865_unmod,0.3135,0.6561787724494934
ENSG00000105866_unmod,-0.1835,1.5947116613388062
ENSG00000105877_unmod,0.1489,0.5376116633415222
ENSG00000105879_unmod,-0.5806,0.4676934480667114
ENSG00000105887_unmod,-0.8436,0.6184189915657043
ENSG00000105926_unmod,-0.1801,0.9239651560783386
ENSG00000105928_unmod,0.095,0.5248856544494629
ENSG00000105939_unmod,0.251,1.8975045680999756
ENSG00000105948_unmod,-0.1859,0.7546147704124451
ENSG00000105953_unmod,0.0762,0.35394287109375
ENSG00000105968_unmod,0.1862,0.7393836975097656
ENSG00000105971_unmod,0.0264,1.2623860836029053
ENSG00000105974_unmod,0.1158,0.7362973690032959
ENSG00000105976_unmod,-0.2488,0.47664985060691833
ENSG00000105983_unmod,-0.0133,0.3340680003166199
ENSG00000105993_unmod,0.0857,0.9444986581802368
ENSG00000106003_unmod,0.468,0.8750046491622925
ENSG00000106009_unmod,0.0413,2.011822462081909
ENSG00000106012_unmod,0.3528,0.9437416791915894
ENSG00000106025_unmod,0.5083,0.6674630641937256
ENSG00000106028_unmod,-0.0864,0.598330557346344
ENSG00000106031_unmod,-0.2432,0.7191183567047119
ENSG00000106049_unmod,-0.1814,2.359767436981201
ENSG00000106052_unmod,0.6792,0.4791294038295746
ENSG00000106070_unmod,0.295,0.5241336822509766
ENSG00000106077_unmod,0.0224,2.4521403312683105
ENSG00000106078_unmod,0.0218,1.4917125701904297
ENSG00000106080_unmod,-0.1236,1.0301116704940796
ENSG00000106086_unmod,0.1089,0.6504039168357849
ENSG00000106089_unmod,0.4308,0.9023624658584595
ENSG00000106100_unmod,0.112,1.3479135036468506
ENSG00000106105_unmod,0.0151,2.089644193649292
ENSG00000106133_unmod,0.0075,0.5706401467323303
ENSG00000106144_unmod,-0.3519,0.8240576386451721
ENSG00000106153_unmod,0.1322,0.5193427205085754
ENSG00000106211_unmod,0.0797,0.9759976267814636
ENSG00000106244_unmod,0.1543,0.1410643607378006
ENSG00000106245_unmod,-0.1166,0.4677654504776001
ENSG00000106246_unmod,-0.1809,0.9878672957420349
ENSG00000106261_unmod,0.018,0.9383065700531006
ENSG00000106263_unmod,-0.0616,0.6250644326210022
ENSG00000106266_unmod,-0.1219,2.2439589500427246
ENSG00000106268_unmod,0.4569,1.8799675703048706
ENSG00000106290_unmod,0.2404,0.5035706162452698
ENSG00000106299_unmod,0.2168,0.4256068468093872
ENSG00000106305_unmod,-0.1519,1.4170161485671997
ENSG00000106327_unmod,-0.1422,0.647317111492157
ENSG00000106330_unmod,0.3129,1.7021667957305908
ENSG00000106333_unmod,0.024,2.2375471591949463
ENSG00000106344_unmod,-0.4048,1.2312699556350708
ENSG00000106346_unmod,0.0273,1.7184416055679321
ENSG00000106348_unmod,-0.2681,0.40044745802879333
ENSG00000106351_unmod,0.2391,0.3801857531070709
ENSG00000106355_unmod,-0.1051,0.6330324411392212
ENSG00000106366_unmod,0.5323,1.7121829986572266
ENSG00000106367_unmod,-0.1844,1.5946766138076782
ENSG00000106392_unmod,-0.0479,2.363062858581543
ENSG00000106397_unmod,-0.0075,0.887994647026062
ENSG00000106399_unmod,0.4713,2.522176504135132
ENSG00000106400_unmod,0.4894,1.422895908355713
ENSG00000106404_unmod,-0.5211,1.2078324556350708
ENSG00000106415_unmod,-0.3015,2.087073802947998
ENSG00000106443_unmod,0.1379,2.2682230472564697
ENSG00000106459_unmod,-0.0285,0.4470614492893219
ENSG00000106460_unmod,-0.0021,1.7356247901916504
ENSG00000106462_unmod,0.536,2.5434532165527344
ENSG00000106477_unmod,0.2002,0.5221132636070251
ENSG00000106484_unmod,-0.5405,1.7670897245407104
ENSG00000106524_unmod,0.2631,2.434779167175293
ENSG00000106526_unmod,0.2123,2.4224190711975098
ENSG00000106537_unmod,-0.5063,2.5756118297576904
ENSG00000106538_unmod,0.1994,0.6866535544395447
ENSG00000106546_unmod,0.0221,0.41942131519317627
ENSG00000106554_unmod,0.0273,0.5403066277503967
ENSG00000106588_unmod,-0.4349,0.5556236505508423
ENSG00000106591_unmod,0.155,0.7485648989677429
ENSG00000106603_unmod,-0.3278,1.953839898109436
ENSG00000106605_unmod,0.8778,2.530203104019165
ENSG00000106608_unmod,-0.0223,1.240775465965271
ENSG00000106609_unmod,0.1326,0.8189770579338074
ENSG00000106610_unmod,-0.0026,0.5328964591026306
ENSG00000106617_unmod,-0.8122,0.7377658486366272
ENSG00000106628_unmod,-0.0801,1.814569354057312
ENSG00000106635_unmod,0.1764,0.6756939888000488
ENSG00000106636_unmod,-0.0312,0.7150463461875916
ENSG00000106638_unmod,-0.306,1.0678362846374512
ENSG00000106665_unmod,0.5214,0.5043025016784668
ENSG00000106682_unmod,0.1113,0.6709233522415161
ENSG00000106683_unmod,-0.0512,1.9275565147399902
ENSG00000106686_unmod,0.726,0.5907360315322876
ENSG00000106688_unmod,0.7688,28.613445281982422
ENSG00000106689_unmod,0.6363,1.251953125
ENSG00000106692_unmod,-0.8016,2.464949131011963
ENSG00000106701_unmod,0.2648,0.35260623693466187
ENSG00000106714_unmod,0.0036,0.48512160778045654
ENSG00000106723_unmod,0.0473,1.7739319801330566
ENSG00000106733_unmod,0.1983,1.819272518157959
ENSG00000106771_unmod,-0.0289,1.6387063264846802
ENSG00000106772_unmod,-0.5965,0.43694373965263367
ENSG00000106780_unmod,0.0329,0.6562529802322388
ENSG00000106785_unmod,-0.5235,1.9681785106658936
ENSG00000106789_unmod,-0.0731,0.33481526374816895
ENSG00000106799_unmod,0.3269,0.45993179082870483
ENSG00000106803_unmod,0.2778,0.7601331472396851
ENSG00000106804_unmod,1.0565,0.9928301572799683
ENSG00000106829_unmod,-0.4311,1.1117236614227295
ENSG00000106853_unmod,0.5925,1.3926794528961182
ENSG00000106868_unmod,-0.0159,0.6574780941009521
ENSG00000106948_unmod,0.0918,2.4939072132110596
ENSG00000106976_unmod,0.1415,0.7322856187820435
ENSG00000106991_unmod,0.0098,2.359748601913452
ENSG00000106992_unmod,0.3974,2.3628411293029785
ENSG00000106993_unmod,0.1619,1.9561742544174194
ENSG00000107020_unmod,0.21,1.866963505744934
ENSG00000107021_unmod,-0.1693,1.399505853652954
ENSG00000107036_unmod,-0.3441,0.5648658275604248
ENSG00000107077_unmod,-0.1262,0.38610026240348816
ENSG00000107104_unmod,-0.246,0.7018808126449585
ENSG00000107130_unmod,-0.2947,0.8775172829627991
ENSG00000107140_unmod,0.1572,0.4282228648662567
ENSG00000107164_unmod,0.2023,0.8250792622566223
ENSG00000107175_unmod,0.5208,1.8856271505355835
ENSG00000107185_unmod,-0.034,1.7918072938919067
ENSG00000107186_unmod,0.0997,1.258651614189148
ENSG00000107201_unmod,0.3975,1.3830785751342773
ENSG00000107223_unmod,0.3213,0.6335973739624023
ENSG00000107242_unmod,0.3738,0.390781432390213
ENSG00000107249_unmod,-0.0959,0.8393928408622742
ENSG00000107262_unmod,0.0241,2.1464569568634033
ENSG00000107263_unmod,0.6031,0.6192173361778259
ENSG00000107281_unmod,0.0698,1.4978265762329102
ENSG00000107290_unmod,0.1062,1.0982741117477417
ENSG00000107295_unmod,0.5199,0.5092010498046875
ENSG00000107331_unmod,-0.0773,2.3934314250946045
ENSG00000107338_unmod,0.1955,1.6949591636657715
ENSG00000107341_unmod,-0.38,0.6578742265701294
ENSG00000107362_unmod,-0.1997,2.275714635848999
ENSG00000107371_unmod,0.133,2.8024232387542725
ENSG00000107372_unmod,-0.027,1.0434998273849487
ENSG00000107404_unmod,-0.0553,0.8794217705726624
ENSG00000107438_unmod,-0.0082,1.6414527893066406
ENSG00000107443_unmod,0.4622,0.5048407316207886
ENSG00000107521_unmod,0.0446,0.5103715658187866
ENSG00000107537_unmod,0.3441,1.2355401515960693
ENSG00000107554_unmod,0.1127,0.6540871262550354
ENSG00000107560_unmod,-0.1429,0.22928386926651
ENSG00000107566_unmod,-1.4964,0.9438375234603882
ENSG00000107581_unmod,-0.2755,0.5714694857597351
ENSG00000107614_unmod,-0.6274,1.9224165678024292
ENSG00000107625_unmod,-0.0793,0.7182072401046753
ENSG00000107643_unmod,-0.6317,1.5473679304122925
ENSG00000107651_unmod,0.1449,1.2757723331451416
ENSG00000107669_unmod,-0.0158,0.8632616400718689
ENSG00000107672_unmod,0.3313,1.0596027374267578
ENSG00000107679_unmod,-0.2777,0.6833503842353821
ENSG00000107731_unmod,0.732,1.7245146036148071
ENSG00000107738_unmod,-0.3072,0.9362143874168396
ENSG00000107745_unmod,0.0904,0.647783637046814
ENSG00000107758_unmod,0.0092,0.6238030195236206
ENSG00000107771_unmod,0.2471,2.1400556564331055
ENSG00000107779_unmod,0.4206,1.4198709726333618
ENSG00000107789_unmod,0.6672,0.836061954498291
ENSG00000107796_unmod,-0.1795,0.17001751065254211
ENSG00000107798_unmod,-0.0871,0.7084022760391235
ENSG00000107815_unmod,-0.5543,0.7116695642471313
ENSG00000107816_unmod,-0.0412,1.419438123703003
ENSG00000107819_unmod,-0.0309,0.9339329600334167
ENSG00000107821_unmod,0.2316,1.9674761295318604
ENSG00000107829_unmod,-0.0042,0.40417957305908203
ENSG00000107833_unmod,-0.3587,1.7375259399414062
ENSG00000107854_unmod,-0.4411,1.2601242065429688
ENSG00000107862_unmod,0.11,0.16043265163898468
ENSG00000107863_unmod,0.3461,1.1304608583450317
ENSG00000107864_unmod,0.4381,0.7756739854812622
ENSG00000107872_unmod,-0.006,0.7855044007301331
ENSG00000107874_unmod,-0.021,1.6343979835510254
ENSG00000107882_unmod,-0.1734,1.8260442018508911
ENSG00000107890_unmod,0.3351,1.118695616722107
ENSG00000107897_unmod,0.612,0.5035476684570312
ENSG00000107929_unmod,-0.2529,0.6491502523422241
ENSG00000107937_unmod,0.0272,2.0294198989868164
ENSG00000107938_unmod,-0.0807,0.39492353796958923
ENSG00000107949_unmod,-0.0905,1.5656499862670898
ENSG00000107951_unmod,-0.1543,0.46797698736190796
ENSG00000107954_unmod,-0.4658,0.9284384846687317
ENSG00000107957_unmod,0.0309,0.6712626814842224
ENSG00000107959_unmod,-0.0145,0.43445441126823425
ENSG00000107960_unmod,0.4946,1.6902518272399902
ENSG00000107968_unmod,0.3835,0.3261256814002991
ENSG00000107984_unmod,-1.6738,1.9645406007766724
ENSG00000108010_unmod,-0.0831,1.136881947517395
ENSG00000108021_unmod,-0.2395,0.7752240896224976
ENSG00000108039_unmod,0.1337,0.12880124151706696
ENSG00000108055_unmod,0.3817,1.8856109380722046
ENSG00000108061_unmod,-0.2307,0.3833823800086975
ENSG00000108064_unmod,-0.1488,1.4242393970489502
ENSG00000108094_unmod,-0.1228,0.5234808325767517
ENSG00000108100_unmod,0.0812,1.149766206741333
ENSG00000108106_unmod,0.2399,1.5497803688049316
